id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49488635,Sundek 18,89047254,Pacific Coast Property,Mid-Coast,-32.180889,152.513672,Entire home/apt,143.0,57.46116124253323,2,2023-01-19,0.06,83,365,0,PID-STRA-16863
49488790,Deluxe Queen Room (Sleeps 2) - Ocean View,399125451,Shannon,Nambucca Valley,-30.64413,153.00304,Private room,198.0,1.0,70,2024-09-02,1.73,11,322,17,Exempt
49489103,Micro Queen Room - Courtyard view,399125451,Shannon,Nambucca Valley,-30.64552,153.00297,Private room,170.0,1.0,174,2024-09-02,4.34,11,333,55,Exempt
49489140,Queen Room (Sleeps 2) - Ocean View,399125451,Shannon,Nambucca Valley,-30.64394,153.00446,Private room,186.0,1.0,73,2024-08-30,1.81,11,294,21,Exempt
49489684,Spinnaker Unit 201,368080622,Forster Accommodation,Mid-Coast,-32.18352,152.5115,Entire home/apt,332.0,3.0,13,2024-06-17,0.38,155,302,1,PID-STRA-19028
49492163,Bellbourie Cottage,126504849,Pamela,Mid-Coast,-32.09655,152.2419,Entire home/apt,180.0,2.0,88,2024-08-31,2.19,1,257,26,PID-STRA-2103-2
49553669,Alma Beach Haven,188616506,Mid North Coast Holidays,Port Macquarie-Hastings,-31.63876125882245,152.81700637298425,Entire home/apt,230.0,3.0,12,2024-05-06,0.36,78,319,1,PID-STRA-22160
49599854,'Secret Sawtell',24128048,Helena,Coffs Harbour,-30.36491,153.10252,Entire home/apt,550.0,3.0,26,2024-08-04,0.64,1,216,8,PID-STRA-11086
49614867,Beachside Pet Friendly Unit 1,176448951,Linda,Mid-Coast,-31.8704,152.68594,Entire home/apt,200.0,2.0,37,2024-08-31,0.94,2,164,21,PID-STRA-10911
49618310,"Holiday Central, Tasman Towers Unit 2, 3 Munster Street",159529466,Elders,Port Macquarie-Hastings,-31.4274,152.91267,Entire home/apt,224.0,1.0,6,2023-09-15,0.18,141,212,2,PID-STRA-24684
49619359,UNIT 2 Opposite Beach,176448951,Linda,Mid-Coast,-31.87147,152.68716,Entire home/apt,250.0,2.0,40,2024-08-20,1.23,2,332,20,PID-STRA-15420-2
49621795,Ashcroft Cottage,97309690,Holiday Coffs Coast,Nambucca Valley,-30.64028585905058,152.99716382047953,Entire home/apt,204.0,2.0,18,2024-07-06,0.62,79,291,5,PID-STRA-14913
49621819,Town Terrace 8,97309690,Holiday Coffs Coast,Coffs Harbour,-30.37043,153.09759,Entire home/apt,168.0,2.0,15,2023-08-20,0.44,79,310,0,PID-STRA-15064-8
49635946,AMAROO ESCAPE -Luxury Riverside Glamping Tents,156002035,Jim,Mid-Coast,-31.864620208740234,151.8384246826172,Entire home/apt,465.0,1.0,2,2021-11-28,0.05,3,200,0,Exempt
49636473,AMAROO ESCAPE - Luxury Riverside Glamping Tents,156002035,Jim,Mid-Coast,-31.86389,151.8394,Entire home/apt,465.0,1.0,1,2022-05-20,0.04,3,183,0,Exempt
49667001,Sleep on a Boat?,91832158,Ned,Coffs Harbour,-30.30500564181128,153.1492782967475,Entire home/apt,130.0,2.0,0,,0.705,1,88,0,Exempt
49695838,The Cowrie House Oceanviews,55039714,Monique,Nambucca Valley,-30.59156,153.01209,Entire home/apt,359.0,1.0,20,2024-08-04,0.51,77,266,8,PID-STRA-20138
49758979,Hibiscus Tropic Lodge,100088347,Coffs Harbour Holiday Rentals,Coffs Harbour,-30.254380029998455,153.13395527671713,Entire home/apt,251.0,2.0,4,2023-12-27,0.12,11,353,1,PID-STRA-12165
49781235,2/21 Beach Road Hawks Nest,23595955,Alison,Mid-Coast,-32.674274,152.184645,Entire home/apt,303.0,1.0,1,2023-10-01,0.09,40,335,1,PID-STRA-9093-2
49816966,"""El Rancho"": where Bellingen and nature meet",1743734,Dave,Bellingen,-30.44303,152.8954,Entire home/apt,489.0,2.0,58,2024-08-18,1.48,1,340,15,PID-STRA-6989
49817618,Beach Street Retreat,351764321,Patricia,Mid-Coast,-31.87955,152.67061,Entire home/apt,450.0,2.0,34,2024-04-22,0.99,1,330,7,PID-STRA-17009
49821446,‘Sea Shells’ on the Beach,18537988,Mark,Mid-Coast,-31.9709,152.58916,Entire home/apt,429.0,3.0,55,2024-07-07,1.79,2,309,19,PID-STRA-33003
49842581,Emily House Pet-friendly Backyard Great Location,55039714,Monique,Coffs Harbour,-30.28842,153.13121,Entire home/apt,303.0,1.0,43,2024-08-18,1.09,77,328,15,PID-STRA-13549
49866134,Beach side living Love it!,402161586,Michael,Mid-Coast,-32.0708,152.54103,Entire home/apt,130.0,2.0,85,2024-05-05,2.12,1,298,19,PID-STRA-14181
49908767,Aqua Vista Nambucca Heads,28777169,Kaidee,Nambucca Valley,-30.64173,152.99633,Entire home/apt,189.0,57.46116124253323,10,2022-02-26,0.26,1,100,0,PID-STRA-18076
49933021,Nautilus Apartment 2,23595955,Alison,Mid-Coast,-32.674259,152.184357,Entire home/apt,303.0,1.0,7,2024-03-31,0.21,40,270,2,PID-STRA-40723
49937971,"Full Holiday Home, walk to water, pub, shops",48040075,Manmohan,Mid-Coast,-32.664989,152.157135,Entire home/apt,275.0,2.0,53,2024-08-05,1.6,1,61,16,PID-STRA-17922
49972492,Holiday unit between the beach and the river,402987404,Michela,Bellingen,-30.46199,153.04382,Entire home/apt,150.0,2.0,48,2024-08-11,1.21,1,50,12,PID-STRA-19812
49989730,Regatta 23,305163448,Forster Holiday Rentals,Mid-Coast,-32.19314750279687,152.51284252480156,Entire home/apt,255.0,1.0,0,,0.705,90,348,0,PID-STRA-22032
49992028,The Lake House on Wallis. Elizabeth Beach,262180799,Mia,Mid-Coast,-32.33309,152.5274,Entire home/apt,410.0,3.0,19,2024-04-26,0.48,1,284,7,PID-STRA-3096
50059729,Driftwood Villa's Scotts Head - Zen Garden Suite,63687516,Jason,Nambucca Valley,-30.744585,152.991669,Entire home/apt,311.0,2.0,3,2022-03-22,0.09,3,321,0,PID-STRA-1730
50089775,Figtree on First Heart of Sawtell,55039714,Monique,Coffs Harbour,-30.36976,153.10009,Entire home/apt,281.0,1.0,27,2024-04-16,0.68,77,328,6,PID-STRA-20144
50118507,Sacred Trees - Luxury Off Grid Eco-Retreat,11028242,Chad,Coffs Harbour,-30.15465,153.01915,Entire home/apt,130.0,2.0,45,2024-08-04,1.14,1,87,15,Exempt
50140219,Petlyn by the Sea - 2min stroll to beach & village,12455545,Lyn,Coffs Harbour,-30.3671,153.10048,Entire home/apt,260.0,2.0,77,2024-09-01,2.28,1,312,18,PID-STRA-1856-9
50179830,Amelia Shores,188616506,Mid North Coast Holidays,Port Macquarie-Hastings,-31.544308,152.858017,Entire home/apt,95.0,3.0,2,2023-10-18,0.06,78,239,1,PID-STRA-19989
50179831,Pisces - townhouse in a peaceful cul de sac,188616506,Mid North Coast Holidays,Port Macquarie-Hastings,-31.650332917037357,152.82690393113717,Entire home/apt,138.0,3.0,0,,0.705,78,305,0,PID-STRA-23888
50179850,Oystercatcher,188616506,Mid North Coast Holidays,Port Macquarie-Hastings,-31.652667014283946,152.82822750106928,Entire home/apt,118.0,3.0,3,2024-01-13,0.13,78,313,1,PID-STRA-23906
50179860,Beachfront 4,188616506,Mid North Coast Holidays,Port Macquarie-Hastings,-31.54980198621603,152.85787964465456,Entire home/apt,119.0,3.0,11,2024-08-06,0.32,78,320,3,PID-STRA-23054
50179862,Off The Wall,188616506,Mid North Coast Holidays,Port Macquarie-Hastings,-31.636723,152.82515,Entire home/apt,175.0,3.0,7,2024-07-19,0.26,78,230,2,PID-STRA-26200
50179865,Seascape,188616506,Mid North Coast Holidays,Port Macquarie-Hastings,-31.640952028959603,152.83399592745928,Entire home/apt,118.0,3.0,2,2024-07-20,1.07,78,329,2,PID-STRA-26208
50179867,Aqua View,188616506,Mid North Coast Holidays,Port Macquarie-Hastings,-31.549043209747005,152.85557969505217,Entire home/apt,121.0,3.0,3,2023-08-04,0.1,78,337,0,PID-STRA-23885
50179868,Sea Salt,188616506,Mid North Coast Holidays,Port Macquarie-Hastings,-31.5612096,152.8499665,Entire home/apt,265.0,1.0,1,2022-09-30,0.04,78,239,0,PID-STRA-26845
50179875,Aqua Cottage,188616506,Mid North Coast Holidays,Port Macquarie-Hastings,-31.548553096309305,152.85513763809158,Entire home/apt,145.0,3.0,1,2024-02-22,0.15,78,262,1,PID-STRA-26006
50179876,Misbehaven,188616506,Mid North Coast Holidays,Port Macquarie-Hastings,-31.64067,152.81005,Entire home/apt,103.0,3.0,5,2024-07-12,0.16,78,245,2,PID-STRA-22155
50179880,Little Ocean Paradise,188616506,Mid North Coast Holidays,Port Macquarie-Hastings,-31.60008,152.83977,Entire home/apt,142.0,3.0,1,2024-02-14,0.15,78,228,1,PID-STRA-20204
50179881,Oceans 12,188616506,Mid North Coast Holidays,Port Macquarie-Hastings,-31.634384,152.829941,Entire home/apt,115.0,3.0,0,,0.705,78,365,0,PID-STRA-25995
50179882,Slipways,188616506,Mid North Coast Holidays,Port Macquarie-Hastings,-31.653412767755167,152.7973487407474,Entire home/apt,152.0,3.0,4,2024-07-21,0.23,78,269,3,PID-STRA-23892
50181629,Beach Street Bliss,276717433,Cardow Holidays,Coffs Harbour,-30.11092,153.20012,Entire home/apt,189.0,3.0,4,2022-12-02,0.12,43,318,0,PID-STRA-21553
50182184,River House,1161474,Gudrun,Kempsey,-31.27792,152.96484,Entire home/apt,490.0,2.0,9,2024-07-12,0.26,5,279,2,PID-STRA-5207
50198718,Prelude Penthouse – stroll to the beach,221075043,Tea Gardens Real Estate,Mid-Coast,-32.67422608461298,152.18169333125832,Entire home/apt,182.0,1.0,6,2024-08-18,0.18,107,335,1,PID-STRA-17864
50231327,Ruby Chateau,34619735,Sheila,Port Macquarie-Hastings,-31.47883,152.90932,Entire home/apt,180.0,2.0,21,2024-07-29,0.63,1,340,6,PID-STRA-21230
50232616,Blutique at Shoreline - luxury stay at Tuncurry.,366322020,Robyn,Mid-Coast,-32.175522,152.501358,Entire home/apt,330.0,3.0,15,2024-01-07,0.38,1,176,3,PID-STRA-20815
50249215,Lizzie Bliss - Flat walk to Beach - Pet Friendly,27077736,Pacific Palms,Mid-Coast,-32.3311434,152.5313717,Entire home/apt,539.0,2.0,15,2024-07-13,0.48,119,292,2,PID-STRA-18194
50381921,Tide on Blueys Beach - Dog Friendly House,8117547,Alan,Mid-Coast,-32.354073,152.533875,Entire home/apt,421.0,2.0,70,2024-08-08,2.12,4,144,26,PID-STRA-4521
50383336,"Koala Cottage 
fresh beach Studio",407011767,Kristy,Port Macquarie-Hastings,-31.44414,152.91913,Entire home/apt,116.0,2.0,70,2024-07-26,1.86,2,27,19,PID-STRA-26302
50398984,Sit Back and Relax enjoy the ocean view,115987727,Happy,Coffs Harbour,-30.24436,153.13964,Entire home/apt,170.0,57.46116124253323,5,2023-04-13,0.27,1,365,0,PID-STRA-28518
50421504,Smithy's Lake House - Waterfront is your backyard,257727775,Joshua,Mid-Coast,-32.383846,152.50621,Entire home/apt,390.0,5.0,19,2024-04-17,0.56,1,338,7,PID-STRA-4427
50444765,Micandra Cottage. Fully renovated house in Wingham,175425085,Michael,Mid-Coast,-31.87752,152.36342,Entire home/apt,130.0,2.0,134,2024-08-31,3.43,1,243,45,PID-STRA-1876
50491883,"Charming, rustic cabin with gorgeous views",6973969,Sharon,Coffs Harbour,-30.14058,153.05508,Entire home/apt,150.0,1.0,59,2024-08-21,1.52,1,255,27,Exempt
50505495,"Relaxing, tranquil family Home w'park behind. Pets",4542562,Cheryl,Coffs Harbour,-30.28175,153.08594,Entire home/apt,339.0,3.0,3,2023-04-12,0.13,2,32,0,PID-STRA-56158
50507984,Luxurious waterfront home on the Hastings River,131831285,Jo,Port Macquarie-Hastings,-31.41454,152.89388,Entire home/apt,340.0,7.0,39,2022-12-19,1.0,1,74,0,PID-STRA-9189
50532730,Beauty on Bowra,97309690,Holiday Coffs Coast,Nambucca Valley,-30.64228063055933,153.0044459481936,Entire home/apt,216.0,2.0,12,2024-08-23,0.43,79,331,4,PID-STRA-14934-1
50600981,The  Bourne Experience Seaside Stunner.,135159868,Anthony,Port Macquarie-Hastings,-31.48023,152.92245,Entire home/apt,500.0,2.0,74,2024-09-04,2.01,1,213,20,PID-STRA-5021
50708864,Lakeshore Lodge 11,305163448,Forster Holiday Rentals,Mid-Coast,-32.186993,152.511551,Entire home/apt,169.0,1.0,7,2024-01-12,0.23,90,311,2,PID-STRA-12690
50735849,The Shack,1161474,Gudrun,Kempsey,-31.27818,152.9643,Entire home/apt,285.0,2.0,44,2024-07-17,1.29,5,206,19,PID-STRA-5207
50736408,Riverview Place,62890621,Leah,Mid-Coast,-31.91891,152.45338,Entire home/apt,350.0,1.0,182,2024-08-06,4.74,3,295,35,Exempt
